Idx_Sample,Ref.,Mixture Code in Ref,SiO2,Al2O3,Fe2O3,CaO,MgO,Na2O,K2O,SO3,TiO2,P2O5,SrO,Mn2O3,LOI,OPC (kg/m3),FA (kg/m3),GGBFS (kg/m3),SF (kg/m3),MK (kg/m3),Other SCM (kg/m3),Coarse aggregate (kg/m3),Fine aggregate (kg in 1m3 mix),Total aggregates (kg in 1m3 mix),Coarse Agg density (kg/m3),Fine Agg density (kg/m3),Total Na2SiO3 (kg in 1m3 of mix),Na2O (l),SiO2 (l),H2O,Total NaOH (kg in 1m3 mix),Concentration (M) NaOH,AL/B,SH/SS,Ms,Ag/B,W/B,Additional water (kg in 1m3 mix),Sp/B,Superplasticizer (kg in 1m3 mix),Total water (in solutions + additional) (kg in 1m3 mix),Initial curing temp (C),Final curing temp (C),7d CS,28d CS,1-d Cubic compressive strength (MPa),3-d Cubic compressive strength (MPa),7-d Cubic compressive strength (MPa),14-d Cubic compressive strength (MPa) ,21-d Cubic compressive strength (MPa),28-d Cubic compressive strength (MPa),56-d Cubic compressive strength (MPa),90-d Cubic compressive strength (MPa) ,180-d Cubic compressive strength (MPa),365-d Cubic compressive strength (MPa) ,1-d Cylindrical compressive strength (MPa),2-d Cylindrical compressive strength (MPa),3-d Cylindrical compressive strength (MPa),4-d Cylindrical compressive strength (MPa),5-d Cylindrical compressive strength (MPa),7-d Cylindrical compressive strength (MPa),12-d Cylindrical compressive strength (MPa),14-d Cylindrical compressive strength (MPa),21-d Cylindrical compressive strength (MPa),28-d Cylindrical compressive strength (MPa),56-d Cylindrical compressive strength (MPa) ,90-d Cylindrical compressive strength (MPa),180-d Cylindrical compressive strength (MPa) ,365-d Cylindrical compressive strength (MPa),Slump (mm),flowtable,"CO2 footprint
(kg emision per 1m3 of samples produced and cured)
[108] and [109] used"
335,[18],GBFS 4.4,54.3348,27.0945,4.4548,8.2744,0.0343,0.0,1.8366,1.458,0.65426,1.7616,0.1767,0.0,0.0,,325.5,,,,24.5,1200.0,645.0,1845.0,,,103.0,14.73%,29.75%,56%,41.0,8.0,0.411428571,0.398058252,2.0,5.3,0.3,0.0,0.0,0.0,120.0656,35.0,24.0,8.66664,13.33336,,,,,,,,,,,,,8.75,,,10.8333,,,,16.6667,17.0833,,,,,,72.3628
336,[18],GBFS 10MK 3.6,51.7,29.1,4.76,8.84,0.0,0.0,1.6,1.5,0.702,1.7,0.109,0.0,0.0,,350.0,,,,,1200.0,645.0,1845.0,,,103.0,14.73%,29.75%,56%,41.0,8.0,0.411428571,0.398058252,2.0,5.3,0.3,0.0,0.0,0.0,120.0656,55.0,55.0,33.51816,38.2196,,,,,,,,,,,,,33.8301,,,41.8977,,,,47.7745,48.4998,,,,,,72.4608
337,[18],GBFS 10MK 4.0,52.8292,28.2405,4.6292,8.5976,0.0147,0.0,1.7014,1.482,0.68154,1.7264,0.10573,0.0,0.0,,339.5,,,,10.5,1200.0,645.0,1845.0,,,103.0,14.73%,29.75%,56%,41.0,8.0,0.411428571,0.398058252,2.0,5.3,0.3,0.0,0.0,0.0,120.0656,55.0,55.0,20.66664,26.66664,,,,,,,,,,,,,17.9167,,,25.8333,,,,33.3333,37.0833,,,,,,72.4188
338,[18],GBFS 10MK 4.4,54.3348,27.0945,4.4548,8.2744,0.0343,0.0,1.8366,1.458,0.65426,1.7616,0.1767,0.0,0.0,,325.5,,,,24.5,1200.0,645.0,1845.0,,,103.0,14.73%,29.75%,56%,41.0,8.0,0.411428571,0.398058252,2.0,5.3,0.3,0.0,0.0,0.0,120.0656,55.0,55.0,25.0,32.33336,,,,,,,,,,,,,22.9167,,,31.25,,,,40.4167,44.1667,,,,,,72.3628
339,[18],GBFS 20MK 3.6,51.7,29.1,4.76,8.84,0.0,0.0,1.6,1.5,0.702,1.7,0.109,0.0,0.0,,350.0,,,,,1200.0,645.0,1845.0,,,103.0,14.73%,29.75%,56%,41.0,8.0,0.411428571,0.398058252,2.0,5.3,0.3,0.0,0.0,0.0,120.0656,65.0,35.0,35.16144,39.53104,,,,,,,,,,,,,42.8515,,,43.9518,,,,49.4138,53.8276,,,,,,98.12746667
340,[18],GBFS 20MK 4.0,52.8292,28.2405,4.6292,8.5976,0.0147,0.0,1.7014,1.482,0.68154,1.7264,0.10573,0.0,0.0,,339.5,,,,10.5,1200.0,645.0,1845.0,,,103.0,14.73%,29.75%,56%,41.0,8.0,0.411428571,0.398058252,2.0,5.3,0.3,0.0,0.0,0.0,120.0656,65.0,35.0,43.66664,45.66664,,,,,,,,,,,,,54.1667,,,54.5833,,,,57.0833,58.3333,,,,,,98.08546667
341,[18],GBFS 20MK 4.4,54.3886252,27.0535305,4.4485652,8.2628456,0.0350007,0.0,1.8414334,1.457142,0.65328474,1.7628584,0.10121413,0.0,0.0,,325.5,,,,24.5,1200.0,645.0,1845.0,,,103.0,14.73%,29.75%,56%,41.0,8.0,0.411428571,0.398058252,2.0,5.3,0.3,0.0,0.0,0.0,120.0656,65.0,35.0,37.0,47.66664,,,,,,,,,,,,,43.75,,,46.25,,,,59.5833,70.8333,,,,,,98.02946667
342,[19],T1,50.5,26.57,13.77,2.13,1.54,0.45,0.77,0.41,0.1,1.0,0.0,0.0,2.1,,498.46,,,,,,0.0,1752.0,,,89.72,14.70%,29.40%,56%,59.82,12.0,0.300004012,0.666740972,2.0,3.5,0.2,0.0,0.012237692,6.1,111.38988,60.0,24.0,31.616,31.944,,,,,,,,,,,,,,,,39.52,,,,39.93,,,,,,,131.6155173
343,[19],T2,50.5,26.57,13.77,2.13,1.54,0.45,0.77,0.41,0.1,1.0,0.0,0.0,2.1,,480.0,,,,,,0.0,1752.0,,,112.0,14.70%,29.40%,56%,56.0,12.0,0.35,0.5,2.0,3.7,0.2,0.0,0.012708333,6.1,119.038,70.0,24.0,28.248,29.672,,,,,,,,,,,,,,,,35.31,,,,37.09,,,,,,,128.0303
344,[19],T3,50.5,26.57,13.77,2.13,1.54,0.45,0.77,0.41,0.1,1.0,0.0,0.0,2.1,,462.86,,,,,,0.0,1752.0,,,132.24,14.70%,29.40%,56%,52.9,12.0,0.399991358,0.400030248,2.0,3.8,0.3,0.0,0.013178931,6.1,126.32016,75.0,24.0,39.912,39.712,,,,,,,,,,,,,,,,49.89,,,,49.64,,,,,,,150.0444533
345,[19],T4,50.5,26.57,13.77,2.13,1.54,0.45,0.77,0.41,0.1,1.0,0.0,0.0,2.1,,461.54,,,,,,0.0,1800.0,,,92.31,14.70%,29.40%,56%,46.15,12.0,0.299995667,0.499945835,2.0,3.9,0.2,0.0,0.013216623,6.1,97.86929,75.0,24.0,32.744,34.008,,,,,,,,,,,,,,,,40.93,,,,42.51,,,,,,,129.6901733
346,[19],T5,50.5,26.57,13.77,2.13,1.54,0.45,0.77,0.41,0.1,1.0,0.0,0.0,2.1,,444.44,,,,,,0.0,1800.0,,,111.11,14.70%,29.40%,56%,44.44,12.0,0.349991,0.399964,2.0,4.1,0.2,0.0,0.013725137,6.1,107.42929,60.0,24.0,30.04,30.952,,,,,,,,,,,,,,,,37.55,,,,38.69,,,,,,,125.1929413
347,[19],T6,50.5,26.57,13.77,2.13,1.54,0.45,0.77,0.41,0.1,1.0,0.0,0.0,2.1,,428.57,,,,,,0.0,1800.0,,,102.86,14.70%,29.40%,56%,68.57,12.0,0.400004667,0.66663426,2.0,4.2,0.3,0.0,0.014233381,6.1,125.32514,70.0,24.0,21.728,22.912,,,,,,,,,,,,,,,,27.16,,,,28.64,,,,,,,136.318924
348,[19],T7,50.5,26.57,13.77,2.13,1.54,0.45,0.77,0.41,0.1,1.0,0.0,0.0,2.1,,424.62,,,,,,0.0,1800.0,,,90.99,14.70%,29.40%,56%,36.4,12.0,0.30000942,0.400043961,2.0,4.2,0.2,0.0,0.014365786,6.1,89.42141,70.0,24.0,41.832,43.912,,,,,,,,,,,,,,,,52.29,,,,54.89,,,,,,,102.45926
349,[19],T8,50.5,26.57,13.77,2.13,1.54,0.45,0.77,0.41,0.1,1.0,0.0,0.0,2.1,,408.89,,,,,,0.0,1800.0,,,85.87,14.70%,29.40%,56%,57.24,12.0,0.349996332,0.66658903,2.0,4.4,0.3,0.0,0.014918438,6.1,105.88613,75.0,24.0,27.624,28.584,,,,,,,,,,,,,,,,34.53,,,,35.73,,,,,,,137.3551013
350,[19],T9,50.5,26.57,13.77,2.13,1.54,0.45,0.77,0.41,0.1,1.0,0.0,0.0,2.1,,394.29,,,,,,0.0,1848.0,,,105.14,14.70%,29.40%,56%,52.57,12.0,0.399984783,0.5,2.0,4.7,0.3,0.0,0.015470846,6.1,111.23966,60.0,24.0,23.432,23.768,,,,,,,,,,,,,,,,29.29,,,,29.71,,,,,,,130.5466373
361,[20],S1,51.3,30.1,4.57,8.73,0.0,0.0,1.56,1.4,0.0,1.6,0.0,0.0,0.0,,400.0,,,,,950.0,850.0,1800.0,2.66,2.61,143.0,14.70%,29.40%,55.90%,57.0,12.0,0.5,0.398601399,2.0,4.5,0.4,0.0,0.03,12.0,164.777,70.0,29.5,42.84,44.69,40.85,41.77,42.84,,,44.69,,,,,,,,,,,,,,,,,,,,625.0,194.4244
362,[20],S2,51.3,30.1,4.57,8.73,0.0,0.0,1.56,1.4,0.0,1.6,0.0,0.0,0.0,,400.0,,,,,950.0,850.0,1800.0,2.66,2.61,143.0,14.70%,29.40%,55.90%,57.0,12.0,0.5,0.398601399,2.0,4.5,0.4,0.0,0.04,16.0,167.177,70.0,29.5,44.17,46.86,42.02,42.68,44.17,,,46.86,,,,,,,,,,,,,,,,,,,,640.0,201.9444
363,[20],S3,51.3,30.1,4.57,8.73,0.0,0.0,1.56,1.4,0.0,1.6,0.0,0.0,0.0,,400.0,,,,,950.0,850.0,1800.0,2.66,2.61,143.0,14.70%,29.40%,55.90%,57.0,12.0,0.5,0.398601399,2.0,4.5,0.4,0.0,0.05,20.0,169.577,70.0,29.5,46.19,48.9,44.74,45.28,46.19,,,48.9,,,,,,,,,,,,,,,,,,,,665.0,209.4644
364,[20],S4,51.3,30.1,4.57,8.73,0.0,0.0,1.56,1.4,0.0,1.6,0.0,0.0,0.0,,400.0,,,,,950.0,850.0,1800.0,2.66,2.61,143.0,14.70%,29.40%,55.90%,57.0,12.0,0.5,0.398601399,2.0,4.5,0.4,0.0,0.06,24.0,171.977,70.0,29.5,49.44,51.52,47.83,48.52,49.44,,,51.52,,,,,,,,,,,,,,,,,,,,690.0,216.9844
365,[20],S5,51.3,30.1,4.57,8.73,0.0,0.0,1.56,1.4,0.0,1.6,0.0,0.0,0.0,,400.0,,,,,950.0,850.0,1800.0,2.66,2.61,143.0,14.70%,29.40%,55.90%,57.0,12.0,0.5,0.398601399,2.0,4.5,0.4,0.0,0.07,28.0,174.377,70.0,29.5,52.26,53.08,51.03,51.98,52.26,,,53.08,,,,,,,,,,,,,,,,,,,,710.0,224.5044
378,[22],FA 100,49.34,22.73,16.01,3.09,1.06,2.75,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,400.0,,,,,1209.0,651.0,1860.0,2.68,2.59,129.3,14.70%,29.40%,56%,0.0,12.67,0.32325,0.0,2.0,4.7,0.2,0.0,0.0,0.0,72.2787,23.0,24.0,16.32016,22.008,,,,,,,,,,,,,,,,20.4002,,,,27.51,,28.7012,,,,,77.31755
379,[22],FA 85 SG 15,47.339,21.1205,13.8785,8.9265,1.801,2.4485,0.0,0.0,0.0,0.0,0.0,0.0,2.559,,340.0,60.0,,,,1209.0,651.0,1860.0,2.68,2.59,129.3,14.70%,29.40%,56%,0.0,12.67,0.32325,0.0,2.0,4.7,0.2,0.0,0.0,0.0,72.2787,23.0,24.0,21.3904,26.44744,,,,,,,,,,,,,,,,26.738,,,,33.0593,,35.4328,,,,,80.19755
380,[22],FA 70 SG 30,45.338,19.511,11.747,14.763,2.542,2.147,0.0,0.0,0.0,0.0,0.0,0.0,2.118,,280.0,120.0,,,,1209.0,651.0,1860.0,2.68,2.59,129.3,14.70%,29.40%,56%,0.0,12.67,0.32325,0.0,2.0,4.7,0.2,0.0,0.0,0.0,72.2787,23.0,24.0,26.14528,30.88616,,,,,,,,,,,,,,,,32.6816,,,,38.6077,,40.5869,,,,,83.07755
381,[22],FA 50 SG 50,42.67,17.365,8.905,22.545,3.53,1.745,0.0,0.0,0.0,0.0,0.0,0.0,1.53,,200.0,200.0,,,,1209.0,651.0,1860.0,2.68,2.59,129.3,14.70%,29.40%,56%,0.0,12.67,0.32325,0.0,2.0,4.7,0.2,0.0,0.0,0.0,72.2787,23.0,24.0,33.10984,35.9556,,,,,,,,,,,,,,,,41.3873,,,,44.9445,,47.3184,,,,,86.91755
382,[22],FA 30 SG 70,40.002,15.219,6.063,30.327,4.518,1.343,0.0,0.0,0.0,0.0,0.0,0.0,0.942,,120.0,280.0,,,,1209.0,651.0,1860.0,2.68,2.59,129.3,14.70%,29.40%,56%,0.0,12.67,0.32325,0.0,2.0,4.7,0.2,0.0,0.0,0.0,72.2787,23.0,24.0,34.07568,37.55296,,,,,,,,,,,,,,,,42.5946,,,,46.9412,,49.3141,,,,,90.75755
383,[22],FA 15 SG 85,38.001,13.6095,3.9315,36.1635,5.259,1.0415,0.0,0.0,0.0,0.0,0.0,0.0,0.501,,60.0,340.0,,,,1209.0,651.0,1860.0,2.68,2.59,129.3,14.70%,29.40%,56%,0.0,12.67,0.32325,0.0,2.0,4.7,0.2,0.0,0.0,0.0,72.2787,23.0,24.0,35.67144,38.51752,,,,,,,,,,,,,,,,44.5893,,,,48.1469,,50.915,,,,,93.63755
384,[22],SG 100,36.0,12.0,1.8,42.0,6.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.06,,,400.0,,,,1209.0,651.0,1860.0,2.68,2.59,129.3,14.70%,29.40%,56%,0.0,12.67,0.32325,0.0,2.0,4.7,0.2,0.0,0.0,0.0,72.2787,23.0,24.0,36.32016,40.74488,,,,,,,,,,,,,,,,45.4002,,,,50.9311,,53.6987,,,,,96.51755
385,[22],FA 100,49.34,22.73,16.01,3.09,1.06,2.75,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,400.0,,,,,1209.0,651.0,1860.0,2.68,2.59,129.3,14.70%,29.40%,56%,0.0,12.67,0.32325,0.0,2.0,4.7,0.2,0.0,0.0,0.0,72.2787,40.0,24.0,24.0,26.3704,,,,,,,,,,,,,,,,30.0,,,,32.963,,34.4444,,,,,86.94255
386,[22],FA 85 SG 15,47.339,21.1205,13.8785,8.9265,1.801,2.4485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,340.0,60.0,,,,1209.0,651.0,1860.0,2.68,2.59,129.3,14.70%,29.40%,56%,0.0,12.67,0.32325,0.0,2.0,4.7,0.2,0.0,0.0,0.0,72.2787,40.0,24.0,27.85184,32.29632,,,,,,,,,,,,,,,,34.8148,,,,40.3704,,42.2222,,,,,89.82255
387,[22],FA 70 SG 30,45.338,19.511,11.747,14.763,2.542,2.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,280.0,120.0,,,,1209.0,651.0,1860.0,2.68,2.59,129.3,14.70%,29.40%,56%,0.0,12.67,0.32325,0.0,2.0,4.7,0.2,0.0,0.0,0.0,72.2787,40.0,24.0,33.1852,38.22224,,,,,,,,,,,,,,,,41.4815,,,,47.7778,,50.0,,,,,92.70255
388,[22],FA 50 SG 50,42.67,17.365,8.905,22.545,3.53,1.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,200.0,200.0,,,,1209.0,651.0,1860.0,2.68,2.59,129.3,14.70%,29.40%,56%,0.0,12.67,0.32325,0.0,2.0,4.7,0.2,0.0,0.0,0.0,72.2787,40.0,24.0,48.29632,49.1852,,,,,,,,,,,,,,,,60.3704,,,,61.4815,,64.4444,,,,,96.54255
389,[22],FA 30 SG 70,40.002,15.219,6.063,30.327,4.518,1.343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,120.0,280.0,,,,1209.0,651.0,1860.0,2.68,2.59,129.3,14.70%,29.40%,56%,0.0,12.67,0.32325,0.0,2.0,4.7,0.2,0.0,0.0,0.0,72.2787,40.0,24.0,48.29632,50.3704,,,,,,,,,,,,,,,,60.3704,,,,62.963,,66.2963,,,,,100.38255
390,[22],FA 15 SG 85,38.001,13.6095,3.9315,36.1635,5.259,1.0415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,60.0,340.0,,,,1209.0,651.0,1860.0,2.68,2.59,129.3,14.70%,29.40%,56%,0.0,12.67,0.32325,0.0,2.0,4.7,0.2,0.0,0.0,0.0,72.2787,40.0,24.0,49.1852,52.14816,,,,,,,,,,,,,,,,61.4815,,,,65.1852,,68.8889,,,,,103.26255
391,[22],SG 100,36.0,12.0,1.8,42.0,6.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,400.0,,,,1209.0,651.0,1860.0,2.68,2.59,129.3,14.70%,29.40%,56%,0.0,12.67,0.32325,0.0,2.0,4.7,0.2,0.0,0.0,0.0,72.2787,40.0,24.0,49.48152,53.92592,,,,,,,,,,,,,,,,61.8519,,,,67.4074,,70.7407,,,,,106.14255
392,[22],FA 100,49.34,22.73,16.01,3.09,1.06,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,400.0,,,,,1209.0,651.0,1860.0,2.68,2.59,129.3,14.70%,29.40%,56%,0.0,12.67,0.32325,0.0,2.0,4.7,0.2,0.0,0.0,0.0,72.2787,60.0,24.0,36.30768,45.53848,,,,,,,,,,,,,,,,45.3846,,,,56.9231,,60.0,,,,,99.77588333
393,[22],FA 85 SG 15,47.339,21.1205,13.8785,8.9265,1.801,2.4485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,340.0,60.0,,,,1209.0,651.0,1860.0,2.68,2.59,129.3,14.70%,29.40%,56%,0.0,12.67,0.32325,0.0,2.0,4.7,0.2,0.0,0.0,0.0,72.2787,60.0,24.0,47.07696,47.69232,,,,,,,,,,,,,,,,58.8462,,,,59.6154,,62.6923,,,,,102.6558833
394,[22],FA 70 SG 30,45.338,19.511,11.747,14.763,2.542,2.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,280.0,120.0,,,,1209.0,651.0,1860.0,2.68,2.59,129.3,14.70%,29.40%,56%,0.0,12.67,0.32325,0.0,2.0,4.7,0.2,0.0,0.0,0.0,72.2787,60.0,24.0,47.69232,54.15384,,,,,,,,,,,,,,,,59.6154,,,,67.6923,,71.5385,,,,,105.5358833
395,[22],FA 50 SG 50,42.67,17.365,8.905,22.545,3.53,1.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,200.0,200.0,,,,1209.0,651.0,1860.0,2.68,2.59,129.3,14.70%,29.40%,56%,0.0,12.67,0.32325,0.0,2.0,4.7,0.2,0.0,0.0,0.0,72.2787,60.0,24.0,52.61536,60.92304,,,,,,,,,,,,,,,,65.7692,,,,76.1538,,80.0,,,,,109.3758833
396,[22],FA 30 SG 70,40.002,15.219,6.063,30.327,4.518,1.343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,120.0,280.0,,,,1209.0,651.0,1860.0,2.68,2.59,129.3,14.70%,29.40%,56%,0.0,12.67,0.32325,0.0,2.0,4.7,0.2,0.0,0.0,0.0,72.2787,60.0,24.0,55.38464,63.07696,,,,,,,,,,,,,,,,69.2308,,,,78.8462,,82.6923,,,,,113.2158833
397,[22],FA 15 SG 85,38.001,13.6095,3.9315,36.1635,5.259,1.0415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,60.0,340.0,,,,1209.0,651.0,1860.0,2.68,2.59,129.3,14.70%,29.40%,56%,0.0,12.67,0.32325,0.0,2.0,4.7,0.2,0.0,0.0,0.0,72.2787,60.0,24.0,57.53848,64.92304,,,,,,,,,,,,,,,,71.9231,,,,81.1538,,84.6154,,,,,116.0958833
398,[22],SG 100,36.0,12.0,1.8,42.0,6.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,400.0,,,,1209.0,651.0,1860.0,2.68,2.59,129.3,14.70%,29.40%,56%,0.0,12.67,0.32325,0.0,2.0,4.7,0.2,0.0,0.0,0.0,72.2787,60.0,24.0,58.7692,65.2308,,,,,,,,,,,,,,,,73.4615,,,,81.5385,,85.0,,,,,118.9758833
399,[23],M3,52.75,19.97,2.285,20.565,1.025,0.47,0.885,0.2,0.545,0.0,0.0,0.0,1.43,,194.0,194.0,,,,1241.0,523.0,1764.0,0.0,0.0,49.6,14.34%,32.23%,53%,24.8,3.0,0.191752577,0.5,2.2,4.5,0.1,0.0,0.0,0.0,48.32528,25.0,24.0,36.0,52.0,,,36.0,,,52.0,,,,,,,,,,,,,,,,,,,,,42.88624
410,[24],S10-4M0.5,43.75132275,31.56084656,9.611322751,7.412169312,0.0,0.0,0.0,0.069259259,0.0,0.0,0.0,0.0,0.0,,344.0,34.0,,,,1005.0,760.0,1765.0,2.55,2.7,71.66666667,10.00%,29.00%,61%,143.3333333,4.0,0.568783069,1.999999999,2.9,4.7,0.4,0.0,0.0,0.0,164.1166667,25.0,24.0,8.32,12.4,,,,,,,,,,,,,2.2,,,10.4,,13.1,,15.5,18.4,,,,220.0,,81.33333333
411,[24],S15-4M0.5,41.84432718,30.34036939,8.8576781,11.49313984,0.0,0.0,0.0,0.127994723,0.0,0.0,0.0,0.0,0.0,,316.0,63.0,,,,1005.0,760.0,1765.0,2.55,2.7,71.66666667,10.00%,29.00%,61%,143.3333333,4.0,0.567282322,1.999999999,2.9,4.7,0.4,0.0,0.0,0.0,164.1166667,25.0,24.0,10.32,18.4,,,,,,,,,,,,,5.7,,,12.9,,19.9,,23.0,25.5,,,,240.0,,82.72933333
412,[25],M1,51.3,30.1,4.57,8.73,0.0,0.0,1.56,1.4,0.7,1.6,0.0,0.0,0.0,,400.0,,,,,950.0,850.0,1800.0,2.66,2.61,143.0,14.36%,29.43%,56%,57.0,10.0,0.5,0.398601399,2.0,4.5,0.4,48.0,0.06,24.0,176.9803,70.0,24.0,43.62,44.87,41.45,42.14,43.62,,,44.87,,,,,,,,,,,,,,,,,,,,695.0,208.252
413,[25],M2,51.3,30.1,4.57,8.73,0.0,0.0,1.56,1.4,0.7,1.6,0.0,0.0,0.0,,380.0,,,,,950.0,850.0,1800.0,2.66,2.61,143.0,14.36%,29.43%,56%,57.0,10.0,0.526315789,0.398601399,2.0,4.7,0.5,48.0,0.063157895,24.0,176.9803,70.0,24.0,47.32,49.28,45.19,46.02,47.32,,,49.28,,,,,,,,,,,,,,,,,,,,680.0,208.172
414,[25],M3,51.3,30.1,4.57,8.73,0.0,0.0,1.56,1.4,0.7,1.6,0.0,0.0,0.0,,360.0,,,,,950.0,850.0,1800.0,2.66,2.61,143.0,14.36%,29.43%,56%,57.0,10.0,0.555555556,0.398601399,2.0,5.0,0.5,48.0,0.066666667,24.0,176.9803,70.0,24.0,49.44,51.52,47.83,48.52,49.44,,,51.52,,,,,,,,,,,,,,,,,,,,665.0,208.092
415,[25],M4,51.3,30.1,4.57,8.73,0.0,0.0,1.56,1.4,0.7,1.6,0.0,0.0,0.0,,340.0,,,,,950.0,850.0,1800.0,2.66,2.61,143.0,14.36%,29.43%,56%,57.0,10.0,0.588235294,0.398601399,2.0,5.3,0.5,48.0,0.070588235,24.0,176.9803,70.0,24.0,48.98,50.46,46.96,47.64,48.98,,,50.46,,,,,,,,,,,,,,,,,,,,640.0,208.012
416,[26],M1,51.3,30.1,4.57,8.73,0.0,0.0,1.56,1.4,0.7,1.6,0.0,0.0,0.0,,400.0,,,,,950.0,850.0,1800.0,2.66,2.61,143.0,14.36%,29.43%,56%,57.0,8.0,0.5,0.398601399,2.0,4.5,0.5,48.0,0.06,24.0,181.5403,70.0,24.0,49.25,51.43,46.98,,49.25,,,51.43,,,,,,,,,,,,,,,,,,,,700.0,199.5196
417,[26],M2,53.245,28.636,4.425,8.3555,0.0,0.0,1.683,1.4,0.665,1.52,0.0,0.0,0.0,,400.0,,20.0,,,950.0,850.0,1800.0,2.66,2.61,143.0,14.36%,29.43%,56%,58.0,10.0,0.478571429,0.405594406,2.0,4.3,0.4,48.0,0.057142857,24.0,177.5803,70.0,24.0,51.62,53.38,48.22,,51.62,,,53.38,,,,,,,,,,,,,,,,,,,,690.0,209.298
418,[26],M3,55.19,27.172,4.28,7.981,0.0,0.0,1.806,1.4,0.63,1.44,0.0,0.0,0.0,,400.0,,40.0,,,950.0,850.0,1800.0,2.66,2.61,143.0,14.36%,29.43%,56%,59.0,12.0,0.459090909,0.412587413,2.0,4.1,0.4,48.0,0.054545455,24.0,173.4603,70.0,24.0,53.76,55.02,50.25,,53.76,,,55.02,,,,,,,,,,,,,,,,,,,,690.0,219.3828
419,[26],M4,57.135,25.708,4.135,7.6065,0.0,0.0,1.929,1.4,0.595,1.36,0.0,0.0,0.0,,400.0,,60.0,,,950.0,850.0,1800.0,2.66,2.61,143.0,14.36%,29.43%,56%,60.0,14.0,0.441304348,0.41958042,2.0,3.9,0.4,48.0,0.052173913,24.0,169.1803,70.0,24.0,51.55,53.96,48.84,,51.55,,,53.96,,,,,,,,,,,,,,,,,,,,675.0,229.774
425,[28],M1,60.0,22.7,4.6,4.5,1.0,0.7,2.0,0.5,0.0,0.0,0.0,0.0,4.0,,480.0,,,,,960.0,720.0,1680.0,,,36.0,8.20%,27.00%,65%,204.0,12.2,0.5,5.666666667,3.3,3.5,0.3,0.0,0.0,0.0,127.776,90.0,24.0,43.3364,50.5723,,26.9411,43.3364,,,50.5723,58.4406,,,,,,,,,,,,,,,,,,188.0,,297.0027467
426,[28],M2,58.519,22.0175,4.561,6.569,1.2195,0.691,1.9155,0.564,0.0,0.0,0.0,0.0,3.8705,,456.0,24.0,,,,960.0,720.0,1680.0,,,36.0,8.20%,27.00%,65%,204.0,12.2,0.5,5.666666667,3.3,3.5,0.3,0.0,0.0,0.0,127.776,90.0,24.0,44.5939,52.4623,,27.568,44.5939,,,52.4623,60.0157,,,,,,,,,,,,,,,,,,163.0,,298.1547467
427,[28],M3,57.038,21.335,4.522,8.638,1.439,0.682,1.831,0.628,0.0,0.0,0.0,0.0,3.741,,432.0,48.0,,,,960.0,720.0,1680.0,,,36.0,8.20%,27.00%,65%,204.0,12.2,0.5,5.666666667,3.3,3.5,0.3,0.0,0.0,0.0,127.776,90.0,24.0,46.1684,54.038,,28.8261,46.1684,,,54.038,61.9063,,,,,,,,,,,,,,,,,,149.0,,299.3067467
428,[28],M4,55.557,20.6525,4.483,10.707,1.6585,0.673,1.7465,0.692,0.0,0.0,0.0,0.0,3.6115,,408.0,72.0,,,,960.0,720.0,1680.0,,,36.0,8.20%,27.00%,65%,204.0,12.2,0.5,5.666666667,3.3,3.5,0.3,0.0,0.0,0.0,127.776,90.0,24.0,49.9523,54.9791,,30.0848,49.9523,,,54.9791,65.0589,,,,,,,,,,,,,,,,,,138.0,,300.4587467
511,[32],Mix 1B,45.24719755,24.95638591,2.43863706,17.40940276,5.394624809,0.184471669,0.718437979,0.0,1.203874426,0.248174579,0.0,0.0,0.820551302,,394.0,259.0,,,,858.0,520.0,1378.0,2.79,2.63,108.0,14.92%,29.80%,55%,92.0,8.0,0.306278714,0.851851852,2.0,2.1,0.3,90.0,0.0,0.0,212.2624,25.0,24.0,46.5,66.259,,,46.5,,,66.259,,,,,,,,,,,,,,,,,,,,,116.916
512,[32],Mix 2B,45.24719755,24.95638591,2.43863706,17.40940276,5.394624809,0.184471669,0.718437979,0.0,1.203874426,0.248174579,0.0,0.0,0.820551302,,394.0,259.0,,,,858.0,520.0,1378.0,2.79,2.63,98.0,14.92%,29.80%,55%,82.0,8.0,0.275650842,0.836734694,2.0,2.1,0.3,104.0,0.0,0.0,213.9344,25.0,24.0,47.75,67.3861,,,47.75,,,67.3861,,,,,,,,,,,,,,,,,,,,,107.188
